user_id,username,published_at,views_count,is_retweeted,is_quoted,likes,content,collected_at,SourceFile
870204681905098752,CSDS_Chula,2020-04-09 07:33:27+00,,f,f,3.0,"Last week, we published our first article in the #CriticalNature Policy Analysis series: Addressing #Drought and #ClimateChange on the Lancang-#Mekong River Needs New and Nature-based Solutions. Read here https://t.co/8eTL7glcNW https://t.co/3CZOsBWObi",2024-06-15 04:25:18.195105+00,#mekong  #climatechange
2804736223,seacsydney,2020-03-08 22:38:04+00,,f,f,0.0,"🇻🇳 As 33,000 hectares of #rice fields have been damaged by an excessive build-up of #salinity &amp; 70,000 households are suffering from a lack of water, 5 provinces in #Vietnam's #Mekong Delta, have declared a state of #emergency. #drought #ClimateChange https://t.co/H8FFG7fJde https://t.co/y7bHegjVT3",2024-06-15 04:25:24.892969+00,#mekong  #climatechange
741107102249291776,MiriamAczel,2020-02-10 18:07:01+00,,f,f,0.0,Southeast Asia’s Crucial #Mekong River is Drying Up – my newest piece on @LeadersInEnergy https://t.co/1FDW0x8ZTN #naturalresources #sustainability #climatechange #drought,2024-06-15 04:25:28.460415+00,#mekong  #climatechange
248001658,lukeanthonyhunt,2020-01-06 04:57:37+00,,f,f,5.0,Drought in the Mekong and Australian bushfires have much in common. My latest: Mighty Mekong slows to a trickle- https://t.co/7gn2DnMEO5 https://t.co/LUTWpd74He  #cambodia #australia #mekong #drought #climatechange #ucan #bushfires #lukehunt @lukeanthonyhunt,2024-06-15 04:25:38.380978+00,#mekong  #climatechange
354289249,josebcollazo,2019-10-11 13:07:02+00,,f,t,0.0,The politics of water...#Mekong #SEAsia #China #Vietnam #Cambodia #Laos #Thailand #climatechange #drought https://t.co/upeHHu2PEz,2024-06-15 04:25:51.149841+00,#mekong  #climatechange
354289249,josebcollazo,2019-10-07 00:39:34+00,,f,f,0.0,Not a good year for the delta. #climatechange #Mekong #Vietnam https://t.co/qlGTEzRL19 #agriculture #rice #drought https://t.co/8oZSvr5cEI,2024-06-15 04:25:51.607518+00,#mekong  #climatechange
814377011556839425,Climate_Scan,2019-08-07 16:49:41+00,,f,f,9.0,"Floating #amphibious #urbanization is adapted to #climatechange (#flood and #drought). Over 100 #floatingcities are mapped: https://t.co/ibtzOuy5wD #Mekong example: https://t.co/hOfveDy5ZE. Share #climateadaptation examples, the solutions are already out there. https://t.co/AFfsgukLDx",2024-06-15 04:26:02.137979+00,#mekong  #climatechange
2284175630,cbweatherby,2019-07-25 20:51:00+00,,f,f,4.0,"#Mekong activists use hydrological data to show Xayaburi dam operations impact water levels downstream, even as the dam company says #drought forced them to operate under capacity, producing 500 MW of 1285 MW. W/ #climatechange, this issue will recur.  https://t.co/Qif85rp7Wt",2024-06-15 04:26:06.320731+00,#mekong  #climatechange
823728782653550592,my_kokua,2019-04-21 19:49:09+00,,f,f,0.0,RT @WaterAgg: Drought brings seawater contamination in Mekong Delta https://t.co/ffcwiXOLQV #drought #salinity #ClimateChange #farmers #agriculture #Vietnam #Mekong #WaterCrisis,2024-06-15 04:26:17.714282+00,#mekong  #climatechange
3101550367,Gender_Env,2018-08-11 02:41:19+00,,f,f,0.0,"#ClimateChange #challenges #sustainability for communities in #Mekong #delta. Due to #risingsealevels #drought #dams &amp; #hydrological shifts, peoples #livelihood is being threatened. Here’s how scientists explain the challenges. #MekongDelta #ClimateAction https://t.co/HrqJezGrMp",2024-06-15 04:26:50.541272+00,#mekong  #climatechange
2284175630,cbweatherby,2018-01-04 22:43:00+00,,f,f,5.0,"Great piece by @instupor on the impacts from #climatechange, #drought, &amp; #dams on fisheries and fishermen living on the #Mekong's #TonleSap Lake:   https://t.co/CODJVqoCQ6 https://t.co/cxKFWfWTwd",2024-06-15 04:27:05.925301+00,#mekong  #climatechange
2341748430,MekongCommons,2016-07-08 08:01:23+00,,f,f,0.0,via @LowyInstitute A bad dry season on the Mekongvia https://t.co/yK5kde1jzJ #drought #Mekong #salineintrusion #hydropower #climatechange,2024-06-15 04:28:07.550879+00,#mekong  #climatechange
2341748430,MekongCommons,2016-07-07 08:17:14+00,,f,f,0.0,via @VNNetBridge Mekong Delta climate change plan in motion #Mekong #Climatechange #Drought https://t.co/agKtiNaa1G,2024-06-15 04:28:08.033484+00,#mekong  #climatechange
2890697456,FoodinMekong,2016-06-30 04:23:17+00,,f,f,1.0,#Mekong #drought #losses total $215m. More at https://t.co/HBGJbZ6G6e #economy #environment #climatechange #Vietnam https://t.co/s0UX1slGGl,2024-06-15 04:28:09.535068+00,#mekong  #climatechange
106695789,forumdc,2016-06-22 06:50:14+00,,f,f,0.0,Southeast #Asia is suffering the worst #drought in decades https://t.co/TuyH8WLyYZ #climatechange #Mekong #Cambodia #Thailand #Vietnam,2024-06-15 04:28:18.835162+00,#mekong  #climatechange
710064166468341760,vietnamenglish,2016-06-01 09:17:35+00,,f,f,1.0,Historic #drought costs #Vietnam $670 million https://t.co/jFsXeJfhCu #climatechange #Mekong #ElNino https://t.co/WzgcZiZbuG,2024-06-15 04:28:22.736287+00,#mekong  #climatechange
710064166468341760,vietnamenglish,2016-05-31 10:20:57+00,,f,f,0.0,#Vietnam's 2016 #drought-hit #rice output to fall 1.5 percent https://t.co/YATCDDn73O #Mekong #climatechange https://t.co/NSxZY8Lo3G,2024-06-15 04:28:23.252886+00,#mekong  #climatechange
710064166468341760,vietnamenglish,2016-05-24 11:44:35+00,,f,f,3.0,#Japan provides $2.5 million in urgent aid to #drought-hit #Vietnam https://t.co/TmKD7wRYqf #Mekong #climatechange https://t.co/OAD1Hi25Ky,2024-06-15 04:28:23.922112+00,#mekong  #climatechange
710064166468341760,vietnamenglish,2016-05-20 02:38:58+00,,f,f,1.0,"#EU grants #Vietnam $100,000 to overcome historic #drought https://t.co/6xmbb3rOkU #mekong #climatechange https://t.co/fAWXfisjzk",2024-06-15 04:28:25.315994+00,#mekong  #climatechange
725706048154296322,JNMNR1,2016-05-10 23:46:09+00,,f,f,0.0,"#Dams, #climatechange, and #drought along the #Mekong #River   https://t.co/agYDGJEjeq",2024-06-15 04:28:26.343186+00,#mekong  #climatechange
2284175630,cbweatherby,2016-04-29 15:11:04+00,,f,f,0.0,#drought &amp; growing increased competition over #water uses a bellwether for #climatechange impacts in #Mekong: https://t.co/ffkTMsabYv,2024-06-15 04:28:32.427729+00,#mekong  #climatechange
710064166468341760,vietnamenglish,2016-04-29 07:32:13+00,,f,f,0.0,How historic #drought hurts #Mekong Delta's rice crops in numbers https://t.co/RJI0QYILER #climatechange https://t.co/nWDVdTHBGW,2024-06-15 04:28:32.893971+00,#mekong  #climatechange
377904401,newstruthliz,2016-04-25 09:42:51+00,,f,f,0.0,#Vietnam's #Mekong #Delta suffers worst #drought in 90 years caused by #ElNino. Real effect &amp; cost of #ClimateChange https://t.co/622xInTGH0,2024-06-15 04:28:34.35946+00,#mekong  #climatechange
1461441270,MonashMSDI,2016-04-24 05:10:11+00,,f,f,1.0,#Mekong Delta #drought crisis - a #climatechange security risk in the making. #vietnam https://t.co/PEqihkKXab,2024-06-15 04:28:34.884673+00,#mekong  #climatechange
379729917,TangldUpInGreen,2016-04-22 11:27:35+00,,f,f,0.0,#Mekong delta #drought  -&gt; #climatechange security risk in the making https://t.co/KwYt9gyDPc https://t.co/mEoukqVeGo,2024-06-15 04:28:35.790767+00,#mekong  #climatechange
710064166468341760,vietnamenglish,2016-04-20 02:31:54+00,,f,f,0.0,Inefficient use of water a problem for #Vietnam in #drought fight https://t.co/VNmybdvAcx #climatechange #Mekong https://t.co/OkbNGtLgL5,2024-06-15 04:28:36.790514+00,#mekong  #climatechange
37489889,GreenAwakening,2016-04-10 05:45:45+00,,f,f,0.0,"#Vietnam: worst #drought ever recorded, million people w/o fresh drinking water #ClimateChange #Mekong #FoodCrisis https://t.co/dL3kZnmh7i",2024-06-15 04:28:38.075115+00,#mekong  #climatechange
372609115,annalibbybrown,2016-04-10 01:20:09+00,,f,f,1.0,Mega #drought in #Mekong region w/ #water of #Mekong 30-50% lower than normal https://t.co/fMtjfOqceF #ElNino #foodsecurity #climatechange,2024-06-15 04:28:38.578311+00,#mekong  #climatechange
710064166468341760,vietnamenglish,2016-03-31 07:16:24+00,,f,f,1.0,"#climatechange dries up river, pushes village to the edge #ElNino #Mekong #Vietnam #drought https://t.co/AUGwn38Q77 https://t.co/FfMf6Jybdo",2024-06-15 04:28:39.947381+00,#mekong  #climatechange
710064166468341760,vietnamenglish,2016-03-29 14:18:49+00,,f,f,1.0,#Mekong farmers make profit from #climatechange https://t.co/6dRSrs6lPL #drought #vietnam https://t.co/mv9NMpShGC,2024-06-15 04:28:45.97638+00,#mekong  #climatechange
53561267,WatanabeAnthony,2016-03-27 21:10:54+00,,f,f,1.0,"#Drought, #climatechange and geopolitics along the #Mekong River.  https://t.co/zuwIQV9tWE",2024-06-15 04:28:46.881645+00,#mekong  #climatechange
145763492,InnovolveGroup,2016-03-27 21:10:53+00,,f,f,1.0,"#Drought, #climatechange and geopolitics along the #Mekong River.  https://t.co/tj8KgE72bd",2024-06-15 04:28:47.341156+00,#mekong  #climatechange
912852980,ClimateJette,2016-03-14 06:17:02+00,,f,f,0.0,#Drought Fans Tensions Along the #Mekong delta as countries fight over water access #climatechange @Diplomat_APAC https://t.co/DxqP97hUfO,2024-06-15 04:28:49.716173+00,#mekong  #climatechange
3241885442,NaiJaffer,2016-03-14 03:09:42+00,,f,f,0.0,#Thailand &amp; #Laos trade barbs as #drought continues to fan tensions along the #Mekong. https://t.co/ShwKoJBBA8 #climatechange,2024-06-15 04:28:50.252281+00,#mekong  #climatechange
333256586,News_Vietnam,2016-02-19 06:29:20+00,,f,f,0.0,#Vietnam's #Mekong delta braces for worst #drought in century https://t.co/CPcT9io91A #climatechange https://t.co/FFRzyRcWRC,2024-06-15 04:29:01.265874+00,#mekong  #climatechange
1363940336,remykinna,2016-01-28 02:22:08+00,,f,f,1.0,"Across #Nile, #Amazon, #Mekong #Rivers, study says #climatechange &amp; #drought will cut #hydro #dam power https://t.co/wqFkrWWM6G @intlrivers",2024-06-15 04:29:07.439144+00,#mekong  #climatechange
2341748430,MekongCommons,2016-01-17 04:47:14+00,,f,f,1.0,"@KhmerTimes Forecast Stormy for Mekong, Commission Says https://t.co/wxjlWIWG3v #climatechange #Drought #Mekong",2024-06-15 04:29:13.562002+00,#mekong  #climatechange
1235908915226804224,ThuAnhNguyen_,2022-11-04 14:35:26+00,,f,f,64.0,"Can Tho 🇻🇳, a city in the #Mekong Delta region, is under water Still wonder about #climatechange impact? https://t.co/fGtoWzsfUt",2024-06-15 04:23:23.232638+00,#mekong  #climatechange
244584778,jagowriter,2019-11-20 19:41:04+00,,f,f,6.0,Wake up! This is the mighty Mekong River today in Northeastern Thailand.  #ClimateChange #mekong https://t.co/Ch2UwbNlio,2024-06-15 04:25:42.365523+00,#mekong  #climatechange
84022237,Frodo1977,2021-10-26 15:14:13+00,,f,f,23.0,Me &amp; #Mekong is an authentic &amp; locally produced story about the inspiring people living in the #Vietnam #Mekong #Delta This story is about YOU and how to deal with #water and #ClimateChange Important &amp; inspiring reminder to include the local #storytellers https://t.co/EfL7wOfnUY https://t.co/6G2vVOED6e,2024-06-15 04:23:56.807988+00,#mekong  #climatechange
1360846089033715712,AusAmbLaos,2024-04-04 02:36:11+00,409.0,f,f,11.0,🇦🇺 is helping strengthen 🇱🇦 capacity to respond to humanitarian &amp; natural disasters. Was pleased to meet the Minister of Labour &amp; Social Welfare to discuss our work &amp; efforts to build community resilience to #climatechange through the #Mekong-Australia Partnership https://t.co/Vlxt38jZA1,2024-06-15 04:22:40.232791+00,#mekong  #climatechange
1920537594,MichaelJBoyland,2019-08-19 09:09:47+00,,f,f,28.0,"There is a new book in town on #Development and #ClimateChange in the #Mekong  It is written 𝘧𝘰𝘳 the region, 𝘣𝘺 the region - more than 2/3rds of chapter authors from #Cambodia #Laos #Myanmar #Thailand #Vietnam   A wonderful outcome of the evergreen #SUMERNET @sumernet_sec https://t.co/6U224WHFRr",2024-06-15 04:25:57.837618+00,#mekong  #climatechange
2623851611,AnnaPearsonUK,2019-05-15 06:59:38+00,,f,f,27.0,"🇬🇧 @FCOClimate envoy in #Vietnam working alongside 🇻🇳 government, business &amp; society to tackle #climatechange which could see sea level rise up to one metre and permanently flood 40% of the Cửu Long (#Mekong) Delta by 2100 🌏  #prosperityfund #lowcarbonenergy  @UKinVietnam https://t.co/EhNDif0jEo",2024-06-15 04:26:16.331136+00,#mekong  #climatechange
4405957035,r_biesbroek,2018-02-25 09:33:56+00,,f,f,8.0,Great to see our piece on #climatechange adaptation in #Mekong Delta in print @Ambio_Journal. Well done Long! #openaccess https://t.co/5AHs4sqvge https://t.co/MgtZKHjbhb,2024-06-15 04:27:02.063605+00,#mekong  #climatechange
2909661180,AusAmbBKK,2023-09-19 05:46:31+00,787.0,f,f,8.0,"🇦🇺 is taking a constructive role to address the #ClimateCrisis.  Through #MekongAustraliaPartnership, we hosted a regional roundtable for 🇹🇭 &amp; #Mekong experts to discuss strategies to address #ClimateChange. https://t.co/9QCgdRaEit",2024-06-15 04:22:54.20206+00,#mekong  #climatechange
1709439680,UNICEFLaos,2023-04-03 11:00:01+00,757.0,f,f,21.0,"Climate change is hitting the #Mekong region hard.   Increasing temperatures🌡️, sea level rise🌊⬆️ and frequent natural disasters are threatening the rights and well-being of children 👧👦   #ClimateChange #MekongRegion https://t.co/LEwU1kkEkM",2024-06-15 04:23:10.970941+00,#mekong  #climatechange
1709439680,UNICEFLaos,2023-04-04 12:00:01+00,488.0,f,f,13.0,"#ClimateChange is putting 👧👦 living in vulnerable communities across #Mekong delta at risk of displacement, separation from their families, and exposure to violence and exploitation.   We must act now to protect their rights and provide them with support they need to thrive🚀 https://t.co/ngWKrh8hUC",2024-06-15 04:23:09.080852+00,#mekong  #climatechange
1709439680,UNICEFLaos,2023-04-05 12:00:03+00,199.0,f,f,4.0,"👧👦Children in the #Mekong region are disproportionately affected by #ClimateChange, leading to   💰 Loss of income.  ⏭️ Displacement.  🥣 Malnutrition.  📉 Reduced access to education 📚 and health care 🏥.   We must act now to 🛡️ protect their rights and well-being. https://t.co/1UH7k46LSt",2024-06-15 04:23:08.622603+00,#mekong  #climatechange
978604706,CopernicusEU,2021-12-05 11:34:19+00,,f,f,75.0,#Copernicus for coastal zones monitoring  The #Mekong Delta is vulnerable to #ClimateChange  The salinity of the rice paddies waters has increased as a result of sea-level rise causing severe damage to the crops and affecting local farmers  ⬇️#Sentinel3🇪🇺🛰️ image of today 5 Dec. https://t.co/901gqvZsOF,2024-06-15 04:23:53.916704+00,#mekong  #climatechange
317541735,UNICEF_EAPRO,2023-12-06 11:00:03+00,24376.0,f,f,342.0,"🌡️Climate change is harming the #Mekong River and its people.👨‍👩‍👧‍👦  In Cambodia 🇰🇭, @UNICEF and partners are providing water solutions that are resilient to #climatechange.  This is how we are doing it👇  #ForEveryChild, a healthy planet. 🌏@unicefcambodia #COP28 https://t.co/ncDuuukHHU",2024-06-15 04:22:44.941313+00,#mekong  #climatechange
1709439680,UNICEFLaos,2023-04-05 14:00:01+00,349.0,f,f,4.0,"We must incorporate #ClimateFinance, #Gender, youth-led innovations and advocacy in the #Mekong River basin to   💰 Provide funding for climate adaptation.  👦👧 Address unique needs of boys and girls. 🛡️ Protect from the harmful effects of #ClimateChange. 📣 Raise awareness. https://t.co/cveyI4X97L",2024-06-15 04:23:08.192069+00,#mekong  #climatechange
392593057,ritthyou,2022-10-27 04:21:06+00,,f,f,6.0,An eye-opening experience to have learning adventures at floating villages with #KhmengPrey members to spot #ClimateChange impacts &amp; thrilled to facilitate #OxfamKH's #CCCS22 session on #YouthKH's Perspectives on Livelihoods &amp; Sustainability of Communities in #TonleSap &amp; #Mekong. https://t.co/pVQG3I5ejX,2024-06-15 04:23:23.717751+00,#mekong  #climatechange
4287800487,TinhDinhLe,2019-12-01 03:03:40+00,,f,f,8.0,"Picturesque An Giang rice field. Be noted that #AnGiang is under a lot of stress due to #climatechange, #salination, #Mekong water security challenges. This beauty may go vanished not in distant future. https://t.co/t2ZjJTUdv8",2024-06-15 04:25:41.081564+00,#mekong  #climatechange
1920537594,MichaelJBoyland,2018-09-10 23:53:11+00,,f,f,8.0,This new @sumernet_sec publication is full of key #research insights and #policy recommendations for sustainable development of the #Mekong region. We're talking #climatechange  #watersecurity #ecosystems  #livelihoods #genderequality and much more!  https://t.co/Y0KgINwqJg https://t.co/5lFfFuWU8p,2024-06-15 04:26:48.640222+00,#mekong  #climatechange
1219222929743007744,defis_eu,2021-05-07 08:00:12+00,,f,f,61.0,"#ImageOfTheDay  The #Mekong Delta is vulnerable to #ClimateChange  Due to sea-level rise, the salinity of the water has increased &amp; many farmers have had to convert their rice paddies🌾to shrimp ponds   ⬇️@CopernicusEU #Sentinel1🇪🇺🛰️ multitemporal image (August 2020 - May 2021) https://t.co/GXbNeTTbjJ",2024-06-15 04:24:33.132048+00,#mekong  #climatechange
291824913,PiaBritto,2024-04-05 11:31:11+00,155.0,f,f,2.0,"Congratulations @AKittikhoun on excellent 3rd #SoMA 👏🏼 Good news =Malnutrition ⬇️ &amp; clean water access ⬆️. However, 2023 #ClimateChange impact in 🇱🇦=more flash floods. @MRCMekong Vision for #Mekong should include the 30 million children who live in the river basin #ForEveryChild https://t.co/l9YFtZqmfo",2024-06-15 04:22:39.337175+00,#mekong  #climatechange
1453260685530603528,GermanyInSEAsia,2024-06-05 04:41:01+00,919.0,f,t,1.0,"Over 70M people depend on the Lower #Mekong Basin but #ClimateChange is rapidly tipping the scales.  💧 That's why 🇩🇪 is supporting the @MRCMekong in various projects, such as implementing an early warning system as part of its Flood &amp; Drought Master Plan. #GenerationRestoration",2024-06-15 04:22:38.836075+00,#mekong  #climatechange
1453260685530603528,GermanyInSEAsia,2024-04-05 05:50:28+00,796.0,f,t,1.0,"The @CopernicusEU programme is providing key data to monitor the impact of #ClimateChange on the #Mekong River Delta.  🛰️ Thanks to this satellite data, people &amp; governments in #SoutheastAsia can better assess the scale of change &amp; work together to develop the necessary measures.",2024-06-15 04:22:39.755953+00,#mekong  #climatechange
1687142964584235008,TravelGuyAsia,2024-04-01 08:44:55+00,34.0,f,f,0.0,"Japan brings its acquired knowledge of climate resilient infrastructure to bear to help isolated communities in #SoutheastAsia access clean #water, achieving life changing results under #UNICEF initiative - #Japan #Cambodia #Mekong #ClimateChange #Asia https://t.co/dZ6v2qnGc8",2024-06-15 04:22:40.723698+00,#mekong  #climatechange
3837500787,IPDefenseForum,2024-03-14 13:01:20+00,123.0,f,f,0.0,"“'Climate change is both a catalyst and accelerant for migration,' said Mimi Vu, a trafficking and migration specialist based in Ho Chi Minh City.""  #Vietnam #ClimateChange #Migration #Poverty #Mekong #Trafficking #Inequities   https://t.co/BsrqSYqqOp",2024-06-15 04:22:41.128271+00,#mekong  #climatechange
44601026,EIA_News,2024-02-22 16:06:43+00,432.0,f,f,1.0,#Hydropower in doubt as #climatechange impacts #Mekong Basin water availability  https://t.co/Y5ZjvBlEdJ https://t.co/2XJPQCUCi3,2024-06-15 04:22:41.542069+00,#mekong  #climatechange
3837500787,IPDefenseForum,2024-02-19 08:00:26+00,165.0,f,f,1.0,"""Now, climate change and environmental degradation from human development present an existential threat to the Mekong.""  #Mekong #Vietnam #Industry #Farming #Environment #Economy #Conservation #ClimateChange #Agriculture  https://t.co/8Q9Ajz4I5v",2024-06-15 04:22:41.950734+00,#mekong  #climatechange
1395257088566124545,ap_plat,2024-01-20 10:36:18+00,160.0,f,f,1.0,🔎A case study for addressing transboundary climate risks  The Mekong Climate Change #Adaptation Strategy and Action Plan (MASAP) supports integrated water resources management in the Lower #Mekong River Basin.  ▶️https://t.co/GvZa0O3uRu  #climateadaptation #climatechange #river https://t.co/NanylC5ahU,2024-06-15 04:22:42.404487+00,#mekong  #climatechange
1375357574,JordanHHartman,2024-01-14 16:51:03+00,110.0,f,f,0.0,"@CTUDHCT In Sóc Trăng I met with farmers and communities growing rice, raising shrimp, and a farming cooperative doing both. They are experiencing climate change at a faster rate and are extremely concerned about their own future and the future of the country. #Mekong #ClimateChange (3/x) https://t.co/XKJzdlNb8m",2024-06-15 04:22:42.821547+00,#mekong  #climatechange
1375357574,JordanHHartman,2024-01-14 16:49:18+00,113.0,f,f,3.0,"In Can Tho, I had the distinct pleasure of discussing #conservationgenomics, eDNA monitoring for biodiversity, and #climatechange with @CTUDHCT. Specifically, we met with the DRAGON-Mekong institute and professors from the College of Aquaculture &amp; Fisheries. #Mekong (2/x) https://t.co/95GjQ7qiuv",2024-06-15 04:22:43.215672+00,#mekong  #climatechange
88933467,weADAPT1,2023-12-26 07:00:00+00,159.0,f,f,2.0,🌊 🌍 What is the role of #climateservices in #climatechange #adaptation and #coastal protection planning in the #Mekong delta?  Learn more with this article from @giz_gmbh ⬇️   https://t.co/fC1FQmmG5b,2024-06-15 04:22:43.6294+00,#mekong  #climatechange
317541735,UNICEF_EAPRO,2023-12-10 11:00:00+00,5422.0,f,f,61.0,"#Climatechange is making the #Mekong River in Cambodia unpredictable and unsafe for families like Sok Mom's. 😓💧  Read about @ElianeLuthi's conversation with the family and how @UNICEF is helping them access clean, safe water🚰all year long. 👉https://t.co/0NLkZ9qgAp #COP28",2024-06-15 04:22:44.07085+00,#mekong  #climatechange
1718232296,Risoitaliano1,2023-12-08 14:34:28+00,32.0,f,f,0.0,Un programma per coltivare un milione di ettari di riso a basse emissioni e di alta qualità nel Delta del Mekong entro il 2030. LEGGI:  https://t.co/5jYJcW0j8g #risoitaliano #agricoltura #risicoltura #Mekong #Vietnam #altaqualità #sostenibilità #emissioni #climatechange #risaie,2024-06-15 04:22:44.525223+00,#mekong  #climatechange
129469771,lobyang,2023-11-28 06:50:02+00,457.0,f,f,1.0,"@Chellaney talking about #Tibet’s centrality in Combating #ClimateChange, also highlighted #mining, #damming, #water, human induced changes in hydrological cycle impacting climate change, retreat of #Mekong Delta, Mekong’s annual flooding cycle etc.. https://t.co/lO0G0hpPiw",2024-06-15 04:22:45.392616+00,#mekong  #climatechange
959224719219159041,le2huong,2023-11-23 11:11:06+00,1692.0,f,t,13.0,"This is substantial!  The Australian government on Tuesday launched 4 new business partnerships to cope with #climatechange in #Vietnam’s #Mekong Delta, with a total investment of AUD$2.5 million 🇦🇺🇻🇳 @dfat",2024-06-15 04:22:45.833854+00,#mekong  #climatechange
564150922,GRAIN_org,2023-11-20 07:50:21+00,363.0,f,t,3.0,"Overfishing, #climatechange and hydro dams construction are altering the #Mekong river in fundamental ways. Displacing those like #Bunong Indigenous people who rely on the river for fish and fertile riverbank for their paddy fields.",2024-06-15 04:22:46.303637+00,#mekong  #climatechange
